POINT_ID,ZIP_CODE,LAT,LONG,POPULATION,CITY,COUNTY,STATE,STATE_ABBREVIATION
347230,88022,32.8080018,-108.1764684,86,Arenas Valley,Grant,New Mexico,NM
347231,88053,32.9025017,-108.2059251,2,Pinos Altos,Grant,New Mexico,NM
347232,88038,33.1219696,-108.3830365,25,Gila,Grant,New Mexico,NM
347233,88029,31.8448787,-107.6947225,172,Columbus,Luna,New Mexico,NM
347235,88030,32.1734564,-107.7274189,1765,Deming,Luna,New Mexico,NM
347236,88021,31.9518869,-107.0162715,1853,Anthony,Doña Ana,New Mexico,NM
347237,88004,32.2230961,-106.9874309,3,Las Cruces,Doña Ana,New Mexico,NM
347238,88041,32.7899208,-107.9121823,51,Hanover,Grant,New Mexico,NM
347239,88042,32.8124784,-107.5783829,5,Hillsboro,Sierra,New Mexico,NM
347240,88049,33.0309051,-107.9247337,18,Mimbres,Grant,New Mexico,NM
347241,87943,33.369427,-107.7813851,13,Winston,Sierra,New Mexico,NM
347242,87939,33.4126774,-107.4885673,6,Monticello,Sierra,New Mexico,NM
347243,87936,32.7528274,-107.2636137,26,Garfield,Doña Ana,New Mexico,NM
347244,87941,32.7206909,-107.2196117,143,Salem,Doña Ana,New Mexico,NM
347245,87930,32.850682,-107.4435725,78,Arrey,Sierra,New Mexico,NM
347246,87931,32.9534685,-107.4268402,30,Caballo,Sierra,New Mexico,NM
347247,87933,32.7901821,-107.2779374,11,Derry,Sierra,New Mexico,NM
347248,87937,32.5912713,-107.1952182,327,Hatch,Doña Ana,New Mexico,NM
347250,87940,32.6215161,-107.0065409,59,Rincon,Doña Ana,New Mexico,NM
347251,87942,33.0609878,-107.3489203,49,Williamsburg,Sierra,New Mexico,NM
347253,87935,33.2548025,-107.2292737,33,Elephant Butte,Sierra,New Mexico,NM
347254,87901,33.2159639,-107.0954357,316,Truth Or Consequences,Sierra,New Mexico,NM
347255,79853,31.4340582,-106.0632383,436,Tornillo,El Paso,Texas,TX
347256,79839,31.3331772,-105.9025458,222,Fort Hancock,Hudspeth,Texas,TX
347258,79851,31.2782791,-105.3116595,48,Sierra Blanca,Hudspeth,Texas,TX
347259,88008,31.8393757,-106.6818026,483,Santa Teresa,Doña Ana,New Mexico,NM
347261,88063,31.8179878,-106.599103,1353,Sunland Park,Doña Ana,New Mexico,NM
347262,79932,31.8749642,-106.6079881,2030,El Paso,El Paso,Texas,TX
347264,79821,31.9800534,-106.5987773,532,Anthony,El Paso,Texas,TX
347265,79835,31.9364057,-106.5897253,1295,Canutillo,El Paso,Texas,TX
347267,79902,31.783715,-106.4985444,1632,El Paso,El Paso,Texas,TX
347268,79922,31.814165,-106.5612982,718,El Paso,El Paso,Texas,TX
347270,79912,31.8485833,-106.5343159,5999,El Paso,El Paso,Texas,TX
347273,79901,31.7606182,-106.4785782,915,El Paso,El Paso,Texas,TX
347274,79930,31.8293039,-106.483334,2081,El Paso,El Paso,Texas,TX
347276,79903,31.7861822,-106.4419366,1334,El Paso,El Paso,Texas,TX
347278,79920,31.8247251,-106.4517273,14,El Paso,El Paso,Texas,TX
347279,79911,31.8924665,-106.5425963,72,El Paso,El Paso,Texas,TX
347280,79904,31.8527642,-106.4476358,2777,El Paso,El Paso,Texas,TX
347282,79934,31.9506695,-106.4335178,1511,El Paso,El Paso,Texas,TX
347283,88027,32.0441277,-106.7895818,41,Chamberino,Doña Ana,New Mexico,NM
347284,88044,32.1479778,-106.8058499,290,La Mesa,Doña Ana,New Mexico,NM
347285,88047,32.2100437,-106.7146906,189,Mesilla Park,Doña Ana,New Mexico,NM
347286,88007,32.4411094,-106.921281,1889,Las Cruces,Dona Ana,New Mexico,NM
347287,88005,32.2583484,-106.8231261,1924,Las Cruces,Doña Ana,New Mexico,NM
347288,88046,32.2500227,-106.8022644,42,Mesilla,Doña Ana,New Mexico,NM
347291,88001,32.2900508,-106.7538903,3864,Las Cruces,Doña Ana,New Mexico,NM
347292,88003,32.280653,-106.7459438,539,Las Cruces,Doña Ana,New Mexico,NM
347296,88032,32.3995623,-106.8187718,9,Dona Ana,Doña Ana,New Mexico,NM
347297,88024,32.0705552,-106.6394111,23,Berino,Doña Ana,New Mexico,NM
347299,88048,32.1634472,-106.6600857,372,Mesquite,Doña Ana,New Mexico,NM
347300,88072,32.1380637,-106.6161063,232,Vado,Doña Ana,New Mexico,NM
347302,88011,32.3224425,-106.6562757,1694,Las Cruces,Doña Ana,New Mexico,NM
347303,88052,32.4253624,-106.599422,21,Organ,Doña Ana,New Mexico,NM
347304,88002,32.4629474,-106.4861578,145,White Sands Missile Range,Doña Ana,New Mexico,NM
347307,79907,31.7072306,-106.3265627,4985,El Paso,El Paso,Texas,TX
347308,79849,31.5606493,-106.250112,1468,San Elizario,El Paso,Texas,TX
347309,79836,31.5725501,-106.1988658,535,Clint,El Paso,Texas,TX
347311,79927,31.640206,-106.2689485,3756,El Paso,El Paso,Texas,TX
347314,79905,31.7660538,-106.4262015,2309,El Paso,El Paso,Texas,TX
347317,79915,31.7460407,-106.3714257,3353,El Paso,El Paso,Texas,TX
347318,79916,31.8141573,-106.4180299,428,El Paso,El Paso,Texas,TX
347319,79906,31.8106505,-106.404743,292,El Paso,El Paso,Texas,TX
347322,79935,31.7677146,-106.3293316,1431,El Paso,El Paso,Texas,TX
347323,79925,31.7969504,-106.3568802,3022,El Paso,El Paso,Texas,TX
347327,79924,31.9024425,-106.4132452,5050,El Paso,El Paso,Texas,TX
347328,79908,31.8572011,-106.3803884,457,El Paso,El Paso,Texas,TX
347330,79936,31.776593,-106.2969765,10643,El Paso,El Paso,Texas,TX
347332,79838,31.4828393,-106.1680494,907,Fabens,El Paso,Texas,TX
347334,79928,31.631426,-106.1600652,4663,El Paso,El Paso,Texas,TX
347335,79938,31.8297121,-105.9713625,4815,El Paso,El Paso,Texas,TX
347336,88081,32.2312423,-106.2305676,1496,Chaparral,Dona Ana,New Mexico,NM
347337,88012,32.583386,-106.7713771,2074,Las Cruces,Doña Ana,New Mexico,NM
347338,88310,32.641272,-106.0728832,2258,Alamogordo,Otero,New Mexico,NM
347339,88330,32.8365857,-106.0773933,223,Holloman Air Force Base,Otero,New Mexico,NM
347340,88311,32.8121024,-105.9906066,36,Alamogordo,Otero,New Mexico,NM
347344,88352,33.1658905,-105.9938612,325,Tularosa,Otero,New Mexico,NM
347345,79847,31.8359049,-105.0529571,3,Salt Flat,Hudspeth,Texas,TX
347346,79837,32.2335768,-105.2865584,41,Dell City,Hudspeth,Texas,TX
347347,88350,32.6406069,-105.6783211,12,Timberon,Otero,New Mexico,NM
347348,88347,32.7561846,-105.657681,2,Sacramento,Otero,New Mexico,NM
347349,88325,32.8566054,-105.8583776,40,High Rolls Mountain Park,Otero,New Mexico,NM
347350,88337,32.996694,-105.8846985,148,La Luz,Otero,New Mexico,NM
347352,88354,32.7514534,-105.4982647,5,Weed,Otero,New Mexico,NM
347353,88317,32.923929,-105.6367887,92,Cloudcroft,Otero,New Mexico,NM
347354,88314,33.1103281,-105.8671986,19,Bent,Otero,New Mexico,NM
347356,88341,33.4741456,-105.8453006,24,Nogal,Lincoln,New Mexico,NM
347357,88312,33.4216483,-105.737988,109,Alto,Lincoln,New Mexico,NM
347358,88345,33.3477593,-105.6808338,437,Ruidoso,Lincoln,New Mexico,NM
347360,88340,33.1761347,-105.5832417,343,Mescalero,Otero,New Mexico,NM
347361,88346,33.3538004,-105.5400747,244,Ruidoso Downs,Lincoln,New Mexico,NM
347362,88324,33.3897796,-105.4390815,7,Glencoe,Lincoln,New Mexico,NM
347363,88338,33.4739832,-105.3994669,6,Lincoln,Lincoln,New Mexico,NM
347364,88344,32.5587264,-105.2924813,15,Pinon,Otero,New Mexico,NM
347365,88339,32.9617855,-105.2310315,20,Mayhill,Otero,New Mexico,NM
347366,88250,32.7019844,-104.9558463,14,Hope,Eddy,New Mexico,NM
347367,88348,33.3961695,-105.3583899,20,San Patricio,Lincoln,New Mexico,NM
347368,88336,33.3305478,-105.2765009,28,Hondo,Lincoln,New Mexico,NM
347369,88351,33.5494221,-105.0877153,7,Tinnie,Lincoln,New Mexico,NM
347370,79834,29.1661139,-103.2705356,3,Big Bend National Park,Brewster,Texas,TX
347371,78843,29.358463,-100.7768832,27,Laughlin A F B,Val Verde,Texas,TX
347373,79845,29.8880459,-104.5191386,501,Presidio,Presidio,Texas,TX
347374,79846,29.3879688,-103.990395,3,Redford,Presidio,Texas,TX
347375,79843,30.2852963,-104.0057613,143,Marfa,Presidio,Texas,TX
347376,79854,30.59127,-104.6601571,9,Valentine,Jeff Davis,Texas,TX
347378,79855,31.09348,-104.6245142,183,Van Horn,Culberson,Texas,TX
347379,79734,30.6861391,-103.9601497,178,Fort Davis,Jeff Davis,Texas,TX
347380,79852,29.3962304,-103.6172322,44,Terlingua,Brewster,Texas,TX
347382,79830,29.8020944,-103.2223603,406,Alpine,Brewster,Texas,TX
347383,79842,30.085732,-103.1177399,28,Marathon,Brewster,Texas,TX
347384,79718,31.0049693,-103.7590646,48,Balmorhea,Reeves,Texas,TX
347385,79780,31.0619587,-103.592093,9,Saragosa,Reeves,Texas,TX
347386,79772,31.4223625,-103.6273094,868,Pecos,Reeves,Texas,TX
347387,79735,30.7474591,-102.7907923,866,Fort Stockton,Pecos,Texas,TX
347389,79730,31.1695206,-103.0851349,16,Coyanosa,Pecos,Texas,TX
347390,79742,31.3420397,-102.8684472,36,Grandfalls,Ward,Texas,TX
347391,88220,32.3114735,-104.4319279,2425,Carlsbad,Eddy,New Mexico,NM
347392,88263,32.0978754,-104.0815964,17,Malaga,Eddy,New Mexico,NM
347394,88256,32.1980655,-103.9080388,152,Loving,Eddy,New Mexico,NM
347395,88253,32.934663,-104.6263609,72,Lake Arthur,Chaves,New Mexico,NM
347396,88254,32.6133196,-104.451824,5,Lakewood,Eddy,New Mexico,NM
347398,88232,33.0673318,-104.4755679,186,Hagerman,Chaves,New Mexico,NM
347399,88230,33.2191703,-104.3975633,458,Dexter,Chaves,New Mexico,NM
347401,88210,32.7717974,-104.2196691,1304,Artesia,Eddy,New Mexico,NM
347402,88255,32.814203,-103.9964541,10,Loco Hills,Eddy,New Mexico,NM
347404,88203,33.3094128,-104.0924179,2721,Roswell,Chaves,New Mexico,NM
347405,79719,31.460655,-103.4041373,22,Barstow,Ward,Texas,TX
347406,88252,32.1552376,-103.3780408,161,Jal,Lea,New Mexico,NM
347407,79777,31.484586,-103.1610463,24,Pyote,Ward,Texas,TX
347408,79789,31.6962509,-103.1389916,82,Wink,Winkler,Texas,TX
347410,79745,31.8314155,-103.055986,467,Kermit,Winkler,Texas,TX
347411,79788,31.5821402,-102.9771161,36,Wickett,Ward,Texas,TX
347413,79756,31.5402548,-102.8446442,640,Monahans,Ward,Texas,TX
347415,88231,32.4519089,-103.2627712,231,Eunice,Lea,New Mexico,NM
347416,88240,32.7037819,-103.4850663,2767,Hobbs,Lea,New Mexico,NM
347417,88265,32.6204369,-103.302862,17,Monument,Lea,New Mexico,NM
347418,88260,32.9913276,-103.3815359,1159,Lovington,Lea,New Mexico,NM
347420,88267,33.337444,-103.4252186,114,Tatum,Lea,New Mexico,NM
347422,88242,32.8128905,-103.1617822,445,Hobbs,Lea,New Mexico,NM
347423,79323,32.9457464,-102.8694031,495,Denver City,Yoakum,Texas,TX
347424,79355,33.1816627,-102.8767285,158,Plains,Yoakum,Texas,TX
347427,79848,30.2613018,-102.3010735,60,Sanderson,Terrell,Texas,TX
347428,79743,31.1857029,-102.593762,19,Imperial,Pecos,Texas,TX
347429,79731,31.4227965,-102.4877739,375,Crane,Crane,Texas,TX
347431,79781,30.5969976,-101.7845303,14,Sheffield,Pecos,Texas,TX
347432,79744,30.9220061,-101.9702613,117,Iraan,Pecos,Texas,TX
347434,79752,31.2288695,-102.162001,163,Mc Camey,Upton,Texas,TX
347435,79778,31.1762463,-101.9238244,58,Rankin,Upton,Texas,TX
347437,78837,29.8372199,-101.2124363,18,Comstock,Val Verde,Texas,TX
347439,78840,29.7299027,-100.8813372,3759,Del Rio,Val Verde,Texas,TX
347440,76943,30.5343137,-101.3064066,254,Ozona,Crockett,Texas,TX
347442,76932,31.2687262,-101.5420784,254,Big Lake,Reagan,Texas,TX
347444,76930,31.272551,-101.1727834,14,Barnhart,Irion,Texas,TX
347445,76941,31.2723816,-100.8894679,111,Mertzon,Irion,Texas,TX
347446,79741,31.9693122,-102.6308816,14,Goldsmith,Ector,Texas,TX
347447,79764,31.8662622,-102.5375437,1516,Odessa,Ector,Texas,TX
347448,79763,31.799158,-102.4740897,2877,Odessa,Ector,Texas,TX
347449,79766,31.7251713,-102.4136067,538,Odessa,Ector,Texas,TX
347451,79761,31.8550507,-102.3506474,2294,Odessa,Ector,Texas,TX
347452,79762,31.9254658,-102.3579319,2901,Odessa,Ector,Texas,TX
347453,79758,31.9704311,-102.3207458,127,Gardendale,Ector,Texas,TX
347454,79765,31.9143898,-102.262512,450,Odessa,Ector,Texas,TX
347455,79714,32.3357287,-102.6973035,1122,Andrews,Andrews,Texas,TX
347457,79703,31.9794274,-102.1323658,1574,Midland,Midland,Texas,TX
347458,79706,31.848988,-102.0050754,1548,Midland,Midland,Texas,TX
347459,79755,31.5176278,-101.9180067,20,Midkiff,Upton,Texas,TX
347460,79707,32.0436845,-102.198726,2235,Midland,Midland,Texas,TX
347461,79701,31.9923841,-102.0814641,2333,Midland,Midland,Texas,TX
347463,79705,32.0512104,-102.0596332,2537,Midland,Midland,Texas,TX
347464,79783,32.3216732,-102.0422984,20,Tarzan,Martin,Texas,TX
347465,79782,32.1498382,-101.8267428,327,Stanton,Martin,Texas,TX
347466,79749,32.2890479,-101.8717639,29,Lenorah,Martin,Texas,TX
347467,79713,32.4898177,-101.754488,41,Ackerly,Dawson,Texas,TX
347468,79360,32.6898202,-102.7246614,1184,Seminole,Gaines,Texas,TX
347469,79359,32.9711411,-102.5865551,247,Seagraves,Gaines,Texas,TX
347470,79342,32.9082082,-102.3366002,32,Loop,Gaines,Texas,TX
347471,79379,33.510507,-102.6464225,84,Whiteface,Cochran,Texas,TX
347472,79378,33.058133,-102.4746773,10,Wellman,Terry,Texas,TX
347473,79316,33.1379071,-102.3261828,748,Brownfield,Terry,Texas,TX
347475,79372,33.4342432,-102.4884012,149,Sundown,Hockley,Texas,TX
347476,79345,33.3375421,-102.3313498,80,Meadow,Terry,Texas,TX
347477,79331,32.695214,-102.00957,836,Lamesa,Dawson,Texas,TX
347478,79377,32.9296477,-102.1335057,28,Welch,Dawson,Texas,TX
347481,79351,32.9270096,-101.7644137,113,Odonnell,Lynn,Texas,TX
347482,79358,33.4421853,-102.1950331,108,Ropesville,Hockley,Texas,TX
347483,79382,33.4552867,-102.0140548,492,Wolfforth,Lubbock,Texas,TX
347485,79373,33.182577,-101.8271982,217,Tahoka,Lynn,Texas,TX
347486,79424,33.4681675,-101.9475915,2366,Lubbock,Lubbock,Texas,TX
347487,79414,33.5477937,-101.9202295,1089,Lubbock,Lubbock,Texas,TX
347488,79423,33.4399762,-101.8554627,1994,Lubbock,Lubbock,Texas,TX
347490,79413,33.5474016,-101.8856439,1321,Lubbock,Lubbock,Texas,TX
347491,79412,33.546383,-101.8565163,1204,Lubbock,Lubbock,Texas,TX
347492,79381,33.3129118,-101.7705229,100,Wilson,Lynn,Texas,TX
347493,79404,33.5277019,-101.7937172,833,Lubbock,Lubbock,Texas,TX
347494,79739,31.7693246,-101.506391,79,Garden City,Glasscock,Texas,TX
347496,79748,32.408047,-101.6517318,17,Knott,Howard,Texas,TX
347497,79720,32.2535409,-101.4726396,2432,Big Spring,Howard,Texas,TX
347498,79733,32.1029106,-101.3654341,16,Forsan,Howard,Texas,TX
347499,79511,32.415915,-101.2503137,106,Coahoma,Howard,Texas,TX
347500,76951,31.8027482,-101.0556248,69,Sterling City,Sterling,Texas,TX
347502,76958,31.5951056,-100.7993575,15,Water Valley,Tom Green,Texas,TX
347503,76934,31.6030629,-100.6689884,91,Carlsbad,Tom Green,Texas,TX
347504,79565,32.3973719,-101.0878163,24,Westbrook,Mitchell,Texas,TX
347505,79512,32.3041168,-100.9243924,481,Colorado City,Mitchell,Texas,TX
347508,79532,32.4048688,-100.7113958,82,Loraine,Mitchell,Texas,TX
347509,79738,32.7519339,-101.4748367,25,Gail,Borden,Texas,TX
347510,79517,32.8795109,-101.2467844,15,Fluvanna,Scurry,Texas,TX
347512,79366,33.5303154,-101.6853432,41,Ransom Canyon,Lubbock,Texas,TX
347513,79364,33.4523577,-101.6440719,589,Slaton,Lubbock,Texas,TX
347515,79356,33.2858897,-101.3392673,485,Post,Garza,Texas,TX
347516,79330,33.0407844,-101.2249463,5,Justiceburg,Garza,Texas,TX
347517,79527,32.5931659,-101.0594418,26,Ira,Scurry,Texas,TX
347521,79526,32.6362946,-100.7168796,47,Hermleigh,Scurry,Texas,TX
347522,79549,32.8875888,-100.8413894,1143,Snyder,Scurry,Texas,TX
347523,79528,33.1926357,-100.8936421,30,Jayton,Kent,Texas,TX
347524,79370,33.5075853,-100.9083862,110,Spur,Dickens,Texas,TX
347526,79518,33.3410533,-100.7147318,13,Girard,Kent,Texas,TX
347527,93921,36.5531746,-121.9239601,92,Carmel,Monterey,California,CA
347528,93953,36.5852187,-121.9452821,447,Pebble Beach,Monterey,California,CA
347529,93950,36.621181,-121.9251788,732,Pacific Grove,Monterey,California,CA
347530,93924,36.4156034,-121.6376512,346,Carmel Valley,Monterey,California,CA
347531,93923,36.4486716,-121.8495017,551,Carmel,Monterey,California,CA
347532,93940,36.5746903,-121.8408538,1885,Monterey,Monterey,California,CA
347533,93955,36.6144097,-121.7869011,3084,Seaside,Monterey,California,CA
347534,93933,36.6868446,-121.786887,1634,Marina,Monterey,California,CA
347535,93962,36.6247156,-121.646487,45,Spreckels,Monterey,California,CA
347538,95017,37.1143346,-122.2371618,48,Davenport,Santa Cruz,California,CA
347539,94038,37.5269018,-122.5121638,190,Moss Beach,San Mateo,California,CA
347540,94037,37.5542979,-122.4966322,173,Montara,San Mateo,California,CA
347541,94044,37.6066267,-122.4772114,2205,Pacifica,San Mateo,California,CA
347542,94015,37.681264,-122.4805888,3572,Daly City,San Mateo,California,CA
347543,94066,37.6250859,-122.4335928,2438,San Bruno,San Mateo,California,CA
347544,94080,37.6554896,-122.4220746,4021,South San Francisco,San Mateo,California,CA
347546,94132,37.7222197,-122.4840766,3932,San Francisco,San Francisco,California,CA
347548,94116,37.7453994,-122.4860655,2217,San Francisco,San Francisco,California,CA
347549,94127,37.7362198,-122.459338,943,San Francisco,San Francisco,California,CA
347550,94014,37.6908844,-122.4474413,3001,Daly City,San Mateo,California,CA
347551,94112,37.7203748,-122.4429499,4681,San Francisco,San Francisco,California,CA
347553,94131,37.745916,-122.4414719,649,San Francisco,San Francisco,California,CA
347555,94074,37.3317145,-122.3414658,9,San Gregorio,San Mateo,California,CA
347556,94019,37.4694528,-122.4118411,1064,Half Moon Bay,San Mateo,California,CA
347557,94062,37.4136906,-122.2953427,1430,Redwood City,San Mateo,California,CA
347558,94060,37.2471373,-122.273493,115,Pescadero,San Mateo,California,CA
347559,94021,37.2708384,-122.2807385,8,Loma Mar,San Mateo,California,CA
347560,94020,37.2746123,-122.2324202,64,La Honda,San Mateo,California,CA
347561,94061,37.4611469,-122.2369482,2105,Redwood City,San Mateo,California,CA
347562,94028,37.3768275,-122.2097964,349,Portola Valley,San Mateo,California,CA
347563,94304,37.3747068,-122.1816985,79,Palo Alto,Santa Clara,California,CA
347564,94305,37.4182561,-122.1708709,2607,Stanford,Santa Clara,California,CA
347565,94027,37.4535144,-122.2047558,559,Atherton,San Mateo,California,CA
347566,94025,37.4575236,-122.1765421,1974,Menlo Park,San Mateo,California,CA
347567,94030,37.5989695,-122.4019908,1421,Millbrae,San Mateo,California,CA
347569,94010,37.5702803,-122.3657785,2077,Burlingame,San Mateo,California,CA
347570,94402,37.523602,-122.3449203,1305,San Mateo,San Mateo,California,CA
347571,94002,37.5143518,-122.2988963,1307,Belmont,San Mateo,California,CA
347573,94403,37.5384494,-122.305447,1986,San Mateo,San Mateo,California,CA
347574,94401,37.5769477,-122.3169034,1930,San Mateo,San Mateo,California,CA
347575,94005,37.6888257,-122.4089346,160,Brisbane,San Mateo,California,CA
347576,94134,37.7210518,-122.4135725,2717,San Francisco,San Francisco,California,CA
347578,94124,37.7288947,-122.3827787,2702,San Francisco,San Francisco,California,CA
347579,94070,37.496466,-122.2725646,1357,San Carlos,San Mateo,California,CA
347580,94065,37.5341055,-122.2473717,391,Redwood City,San Mateo,California,CA
347581,94404,37.5559985,-122.2676793,1419,San Mateo,San Mateo,California,CA
347582,94063,37.4932966,-122.195535,2158,Redwood City,San Mateo,California,CA
347583,94502,37.7375722,-122.2455071,842,Alameda,Alameda,California,CA
347584,94621,37.7482717,-122.2168249,2625,Oakland,Alameda,California,CA
347585,94577,37.7132752,-122.1673495,2838,San Leandro,Alameda,California,CA
347586,94603,37.7365294,-122.179445,2685,Oakland,Alameda,California,CA
347587,95060,37.0364613,-122.1217505,2869,Santa Cruz,Santa Cruz,California,CA
347588,95064,36.9911069,-122.0590223,4381,Santa Cruz,Santa Cruz,California,CA
347589,95041,37.0504187,-122.0578155,10,Mount Hermon,Santa Cruz,California,CA
347590,95018,37.0740916,-122.0593715,450,Felton,Santa Cruz,California,CA
347591,95007,37.1049643,-122.1069029,46,Brookdale,Santa Cruz,California,CA
347592,95006,37.171267,-122.1495236,481,Boulder Creek,Santa Cruz,California,CA
347593,95005,37.0987675,-122.0917337,416,Ben Lomond,Santa Cruz,California,CA
347594,95062,36.9705253,-121.9874881,2019,Santa Cruz,Santa Cruz,California,CA
347595,95066,37.0679173,-122.0139952,1149,Scotts Valley,Santa Cruz,California,CA
347596,95065,37.0314748,-121.98334,470,Santa Cruz,Santa Cruz,California,CA
347597,95010,36.9761751,-121.9531603,478,Capitola,Santa Cruz,California,CA
347599,95073,37.0422542,-121.9300513,706,Soquel,Santa Cruz,California,CA
347600,95033,37.1608461,-121.9839661,551,Los Gatos,Santa Clara,California,CA
347601,95030,37.222759,-121.9832721,814,Los Gatos,Santa Clara,California,CA
347602,95032,37.2169529,-121.9265547,1541,Los Gatos,Santa Clara,California,CA
347603,95039,36.8281501,-121.7765827,103,Moss Landing,Monterey,California,CA
347604,95019,36.9355382,-121.7831341,698,Freedom,Santa Cruz,California,CA
347605,95012,36.7844818,-121.7590539,999,Castroville,Monterey,California,CA
347606,93907,36.7693892,-121.6675323,1672,Salinas,Monterey,California,CA
347608,95076,36.9462563,-121.7564792,7033,Watsonville,Santa Cruz,California,CA
347610,95003,37.0067,-121.8782065,1410,Aptos,Santa Cruz,California,CA
347611,95120,37.1861411,-121.8435546,2788,San Jose,Santa Clara,California,CA
347612,94024,37.3522336,-122.0943987,1368,Los Altos,Santa Clara,California,CA
347613,95070,37.2604991,-122.0461651,2208,Saratoga,Santa Clara,California,CA
347614,95014,37.3064914,-122.0806403,4311,Cupertino,Santa Clara,California,CA
