POINTID,ZIPCODE,LATITUDE,LONGITUDE,POINTTYPE,TESTCENTERID,TCTYPE,INSTITUTION,POPULATION
346836,91910,32.6378681,-117.0580313,ZIP,,,,5961
346837,92139,32.6798883,-117.0488898,ZIP,,,,2718
346838,92105,32.7378272,-117.0926734,ZIP,,,,6375
346839,92114,32.705923,-117.05235,TESTCENTER,2272678,HIGH SCHOOL,GOMPERS PREPARATORY ACADEMY,
346840,92114,32.705923,-117.05235,TESTCENTER,2273554,HIGH SCHOOL,"THE O'FARRELL CHARTER SCHOOL",
346841,92114,32.7077564,-117.0550946,ZIP,,,,5914
346842,92115,32.764998,-117.0736415,ZIP,,,,6065
346843,92182,32.76,-117.07,TESTCENTER,2273701,4 YR COLLEGE/UNIVERSITY,SAN DIEGO STATE UNIVERSITY,
346844,92173,32.5530213,-117.0424535,ZIP,,,,3134
346845,92154,32.5570218,-117.0062142,ZIP,,,,6988
346846,91913,32.6194591,-116.9858204,ZIP,,,,3309
346847,91915,32.6231854,-116.9490527,ZIP,,,,2064
346848,91902,32.6657619,-117.0186567,ZIP,,,,1293
346849,91945,32.7331682,-117.0341758,ZIP,,,,2049
346850,91977,32.724014,-116.997644,TESTCENTER,2273598,HIGH SCHOOL,MONTE VISTA HIGH SCHOOL,
346851,91977,32.7262367,-116.9943176,ZIP,,,,4835
346852,91941,32.7593329,-116.9972468,ZIP,,,,1943
346853,91914,32.674004,-116.9439325,ZIP,,,,1277
346854,91978,32.7241538,-116.9400932,ZIP,,,,680
346855,92111,32.8064758,-117.1688793,ZIP,,,,2782
346856,92108,32.7740459,-117.1424539,ZIP,,,,491
346857,92123,32.797297,-117.139248,TESTCENTER,2273139,OTHER,THE ARCH ACADEMY,
346858,92123,32.8067941,-117.1349303,ZIP,,,,1598
346859,92122,32.8617267,-117.1712242,ZIP,,,,1415
346860,92124,32.8237656,-117.0923783,ZIP,,,,1692
346861,92120,32.7947142,-117.0717637,ZIP,,,,1309
346862,92131,32.8860698,-117.0859818,ZIP,,,,2113
346863,92126,32.9084494,-117.1413795,ZIP,,,,4702
346864,92129,32.9669202,-117.1261575,ZIP,,,,3987
346865,92129,32.965185,-117.121308,TESTCENTER,2273498,HIGH SCHOOL,MT CARMEL HIGH SCHOOL,
346866,92127,33.0118331,-117.1326864,ZIP,,,,2372
346867,92128,32.9998185,-117.071808,ZIP,,,,2398
346868,92128,33.00666,-117.068982,TESTCENTER,2271147,HIGH SCHOOL,RANCHO BERNARDO HIGH SCHOOL,
346869,91942,32.7779992,-117.0215107,ZIP,,,,1997
346870,92119,32.8178882,-117.0319557,ZIP,,,,1314
346871,92071,32.8523576,-116.987842,ZIP,,,,3835
346872,92020,32.7955081,-116.9697468,ZIP,,,,4245
346873,92020,32.792765,-116.966504,TESTCENTER,2270917,HIGH SCHOOL,FOOTHILLS CHRISTIAN HIGH SCHOOL,
346874,92040,32.856181,-116.920089,TESTCENTER,2272127,HIGH SCHOOL,EL CAPITAN HIGH SCHOOL,
346875,92145,32.9305536,-117.008063,ZIP,,,,96
346876,92064,32.9836059,-117.0190351,ZIP,,,,3943
346877,92008,33.1472939,-117.3221811,ZIP,,,,1745
346878,92018,33.162901,-117.345744,TESTCENTER,2271415,HIGH SCHOOL,ARMY AND NAVY ACADEMY,
346879,92054,33.1955344,-117.3545383,ZIP,,,,2599
346880,92024,33.053469,-117.26891,TESTCENTER,2270600,HIGH SCHOOL,SAN DIEGUITO HIGH SCHOOL ACADEMY,
346881,92024,33.0560222,-117.2598998,ZIP,,,,2760
346882,92011,33.1075819,-117.2921819,ZIP,,,,1272
346883,92010,33.1585001,-117.2771634,ZIP,,,,909
346884,92009,33.0954702,-117.2438824,ZIP,,,,2462
346885,92078,33.1171539,-117.180627,ZIP,,,,2806
346886,92056,33.2012417,-117.2969842,ZIP,,,,3531
346887,92056,33.196784,-117.283089,TESTCENTER,2271141,2 YR COMM COLLEGE,MIRACOSTA COLLEGE,
346888,92083,33.1978399,-117.2482029,ZIP,,,,3130
346889,92057,33.240654,-117.302484,TESTCENTER,2270186,HIGH SCHOOL,EL CAMINO HIGH SCHOOL,
346890,92057,33.2546187,-117.2833409,ZIP,,,,4145
346891,92081,33.1643744,-117.2402703,ZIP,,,,1780
346892,92084,33.2199347,-117.202606,ZIP,,,,3664
346893,92003,33.2852743,-117.1977769,ZIP,,,,293
346894,92058,33.3434378,-117.31725,ZIP,,,,2803
346895,92562,33.5476134,-117.3440401,ZIP,,,,5900
346896,92028,33.3904774,-117.209427,ZIP,,,,3574
346897,92590,33.4828114,-117.2261261,ZIP,,,,303
346898,92029,33.0824002,-117.1276407,ZIP,,,,1049
346899,92069,33.144386,-117.169716,TESTCENTER,2271145,2 YR COMM COLLEGE,PALOMAR COLLEGE,
346900,92025,33.1020048,-117.0804192,ZIP,,,,3993
346901,92025,33.110117,-117.069987,TESTCENTER,2271140,HIGH SCHOOL,ORANGE GLEN HIGH SCHOOL,
346902,92069,33.1707753,-117.1586765,ZIP,,,,4018
346903,92026,33.2124439,-117.116098,ZIP,,,,3564
346904,92027,33.1311558,-116.9769969,ZIP,,,,4418
346905,92082,33.2535477,-117.0033659,ZIP,,,,1593
346906,92059,33.3764674,-117.0661214,ZIP,,,,156
346907,92592,33.498314,-117.095774,TESTCENTER,2271514,HIGH SCHOOL,GREAT OAK HIGH SCHOOL,
346908,92592,33.498314,-117.095774,TESTCENTER,2271544,HIGH SCHOOL,TEMECULA VALLEY HIGH SCHOOL,
346909,92591,33.5352773,-117.1047908,ZIP,,,,3181
346910,92061,33.2985039,-116.9247828,ZIP,,,,166
346911,92592,33.5112281,-117.0423964,ZIP,,,,6537
346912,91935,32.7219185,-116.7882043,ZIP,,,,732
346913,91917,32.6088648,-116.7196605,ZIP,,,,71
346914,92019,32.776012,-116.880634,ZIP,,,,3326
346915,92021,32.838798,-116.8699555,ZIP,,,,5029
346916,92040,32.908915,-116.8919751,ZIP,,,,2987
346917,92065,33.029349,-116.853548,TESTCENTER,2273271,HIGH SCHOOL,RAMONA HIGH SCHOOL,
346918,91901,32.8085625,-116.7100758,ZIP,,,,1444
346919,91980,32.5888657,-116.6191721,ZIP,,,,16
346920,91963,32.6262309,-116.6100196,ZIP,,,,98
346921,91906,32.6548209,-116.4655414,ZIP,,,,329
346922,91962,32.7351238,-116.4151605,ZIP,,,,104
346923,91916,32.8879886,-116.621354,ZIP,,,,122
346924,91931,32.8463626,-116.5577292,ZIP,,,,36
346925,92036,33.0224737,-116.493688,ZIP,,,,154
346926,92065,33.0530056,-116.8506506,ZIP,,,,2889
346927,92070,33.1470897,-116.7174529,ZIP,,,,78
346928,92060,33.3468079,-116.8532154,ZIP,,,,6
346929,92536,33.4923912,-116.8379555,ZIP,,,,243
346930,92086,33.303666,-116.721385,TESTCENTER,2273328,HIGH SCHOOL,WARNER HIGH SCHOOL,
346931,92086,33.3232209,-116.66593,ZIP,,,,62
346932,92066,33.2193648,-116.5352471,ZIP,,,,13
346933,92539,33.5278668,-116.6476196,ZIP,,,,318
346934,91905,32.6780697,-116.3068506,ZIP,,,,97
346935,91934,32.6489918,-116.1525653,ZIP,,,,45
346936,92259,32.7377054,-115.9322002,ZIP,,,,16
346937,92004,33.1420766,-116.106046,ZIP,,,,216
346938,92274,33.4605115,-116.0845889,ZIP,,,,1828
346939,92274,33.543418,-116.11584,TESTCENTER,2270448,HIGH SCHOOL,COACHELLA VALLEY HIGH SCHOOL,
346940,92274,33.543418,-116.11584,TESTCENTER,2271606,HIGH SCHOOL,DESERT MIRAGE HIGH SCHOOL,
346941,92254,33.5438351,-115.9939064,ZIP,,,,1290
346942,92273,32.8172247,-115.7000756,ZIP,,,,181
346943,92251,32.881449,-115.6754593,ZIP,,,,1543
346944,92231,32.6875525,-115.5410277,ZIP,,,,3719
346945,92249,32.725583,-115.4726798,ZIP,,,,676
346946,92243,32.7701971,-115.5985905,ZIP,,,,4301
346947,92251,32.846954,-115.572984,TESTCENTER,2272437,2 YR COMM COLLEGE,IMPERIAL VALLEY COLLEGE,
346948,92227,32.979181,-115.529613,TESTCENTER,2273144,HIGH SCHOOL,BRAWLEY UNION HIGH SCHOOL,
346949,92227,32.990121,-115.3587566,ZIP,,,,2381
346950,92275,33.2920954,-115.8441656,ZIP,,,,107
346951,92281,33.051757,-115.6087518,ZIP,,,,213
346952,92233,33.1728806,-115.5537692,ZIP,,,,412
346953,85349,32.499269,-114.782304,TESTCENTER,2272929,JR HIGH/MIDDLE SCHOOL,SOUTHWEST JUNIOR HIGH SCHOOL,
346954,92250,32.7772409,-115.1276414,ZIP,,,,767
346955,92257,33.2942741,-115.2962266,ZIP,,,,112
346956,92266,33.3450273,-114.9159424,ZIP,,,,13
346957,85336,32.5487572,-114.7887339,ZIP,,,,84
346958,85349,32.508824,-114.743975,ZIP,,,,2965
346959,85350,32.5612177,-114.6935475,ZIP,,,,2020
346960,85364,32.70226,-114.6580126,ZIP,,,,6581
346961,85364,32.701507,-114.642362,TESTCENTER,2270863,HIGH SCHOOL,YUMA CATHOLIC HIGH SCHOOL,
346962,92283,32.8915458,-114.772943,ZIP,,,,242
346963,85365,32.671352,-114.548633,TESTCENTER,2271512,HIGH SCHOOL,GILA RIDGE HIGH SCHOOL,
346964,85367,32.6717154,-114.3955164,ZIP,,,,693
346965,85328,33.2526245,-114.6203536,ZIP,,,,17
346966,85334,33.5165718,-114.5164071,ZIP,,,,138
346967,85356,32.749251,-114.176616,TESTCENTER,2271961,HIGH SCHOOL,ANTELOPE UNION HIGH SCHOOL,
346968,85356,32.68901,-114.1622139,ZIP,,,,285
346969,85352,32.7193777,-113.8394792,ZIP,,,,38
346970,85347,32.7975097,-113.7896478,ZIP,,,,53
346971,85365,33.0964388,-114.1253395,ZIP,,,,3515
346972,85333,33.0221035,-113.2835388,ZIP,,,,72
346973,85321,32.373485,-112.858681,TESTCENTER,2270853,HIGH SCHOOL,AJO HIGH SCHOOL,
346974,85321,32.2377533,-112.6533018,ZIP,,,,241
346975,85337,32.93059,-112.746832,TESTCENTER,2273234,HIGH SCHOOL,GILA BEND HIGH SCHOOL,
346976,85354,33.4303391,-113.0460899,ZIP,,,,573
346977,85322,33.1591089,-112.8720336,ZIP,,,,65
346978,85354,33.422797,-112.952785,TESTCENTER,2271528,HIGH SCHOOL,TONOPAH VALLEY HIGH SCHOOL,
346979,85337,32.9640322,-112.7043428,ZIP,,,,250
346980,85343,33.3374979,-112.6857188,ZIP,,,,17
346981,85326,33.38896,-112.607728,TESTCENTER,2271835,HIGH SCHOOL,YOUNGKER HIGH SCHOOL,
346982,85396,33.5278033,-112.7012685,ZIP,,,,738
346983,85326,33.2937552,-112.5905142,ZIP,,,,3782
346984,85396,33.382982,-112.568463,TESTCENTER,2272902,HIGH SCHOOL,VERRADO HIGH SCHOOL,
346985,85338,33.3729747,-112.4108287,ZIP,,,,3164
346986,85395,33.4786928,-112.3952491,ZIP,,,,1846
346987,85340,33.5158268,-112.4140406,ZIP,,,,2083
346988,85338,33.436809,-112.383385,TESTCENTER,2271892,HIGH SCHOOL,DESERT EDGE HIGH SCHOOL,
346989,85323,33.432114,-112.343754,TESTCENTER,2272532,HIGH SCHOOL,AGUA FRIA HIGH SCHOOL,
346990,85395,33.489384,-112.392612,TESTCENTER,2272426,HIGH SCHOOL,MILLENNIUM HIGH SCHOOL,
346991,85309,33.5354757,-112.3766729,ZIP,,,,258
346992,85323,33.419233,-112.3268664,ZIP,,,,3550
346993,85353,33.4175113,-112.2769735,ZIP,,,,2586
346994,85392,33.47758,-112.3088888,ZIP,,,,2962
346995,85037,33.4867071,-112.2682581,ZIP,,,,4189
346996,85307,33.539828,-112.3144513,ZIP,,,,768
346997,85305,33.5317448,-112.2560928,ZIP,,,,887
346998,85033,33.49,-112.21,TESTCENTER,2270830,HIGH SCHOOL,TREVOR G BROWNE HIGH SCHOOL,
346999,85033,33.4929692,-112.2097567,ZIP,,,,5180
347000,85303,33.5326991,-112.2210635,ZIP,,,,2931
347001,85634,32.0344964,-111.9944302,ZIP,,,,629
347002,85634,32.031572,-111.922207,TESTCENTER,2272811,HIGH SCHOOL,BABOQUIVARI HIGH SCHOOL,
347003,85601,31.5886754,-111.3147982,ZIP,,,,19
347004,85645,31.6862787,-111.1606312,ZIP,,,,198
347005,85736,31.9098417,-111.3644232,ZIP,,,,335
347006,85735,32.0941094,-111.3492655,ZIP,,,,817
347007,85653,32.3987901,-111.3863327,ZIP,,,,989
347008,85743,32.3022733,-111.1818483,ZIP,,,,1786
347009,85743,32.33655,-111.177071,TESTCENTER,2272761,HIGH SCHOOL,MARANA HIGH SCHOOL,
347010,85139,32.9799865,-112.1448518,ZIP,,,,1243
347011,85172,32.883352,-111.9534334,ZIP,,,,116
347012,85138,33.0076262,-111.9895319,ZIP,,,,1838
347013,85123,32.7152989,-111.6977136,ZIP,,,,645
347014,85193,32.8028158,-111.818167,ZIP,,,,429
347015,85122,32.9171263,-111.744208,ZIP,,,,3709
347016,85339,33.2376658,-112.1585871,ZIP,,,,2715
347017,85139,33.085839,-112.031106,TESTCENTER,2272833,HIGH SCHOOL,MARICOPA HIGH SCHOOL,
347018,85226,33.2522489,-112.0102681,ZIP,,,,2904
347019,85045,33.2988926,-112.1058768,ZIP,,,,549
347020,85041,33.3859301,-112.110307,ZIP,,,,4790
347021,85041,33.388882,-112.095437,TESTCENTER,2272146,HIGH SCHOOL,ARIZONA LUTHERAN ACADEMY,
347022,85043,33.4319054,-112.1969982,ZIP,,,,2724
347023,85035,33.4714493,-112.1947323,ZIP,,,,4607
347024,85031,33.493971,-112.1669261,ZIP,,,,3073
347025,85301,33.5350115,-112.1819328,ZIP,,,,5035
347026,85019,33.5088785,-112.1445137,ZIP,,,,2355
347027,85009,33.4430968,-112.1281363,ZIP,,,,5457
347028,85007,33.4476142,-112.0908828,ZIP,,,,935
347029,85003,33.4506619,-112.0783529,ZIP,,,,900
347030,85004,33.4515666,-112.0698864,ZIP,,,,849
347031,85017,33.508782,-112.1230681,ZIP,,,,3547
347032,85017,33.515263,-112.121232,TESTCENTER,2270827,4 YR COLLEGE/UNIVERSITY,GRAND CANYON UNIVERSITY,
347033,85015,33.5086645,-112.1020181,ZIP,,,,2651
347034,85021,33.53,-112.1,TESTCENTER,2270828,HIGH SCHOOL,WASHINGTON HIGH SCHOOL,
347035,85013,33.5110869,-112.084749,ZIP,,,,1006
347036,85013,33.51,-112.08,TESTCENTER,2272422,2 YR COMM COLLEGE,PHOENIX COLLEGE,
347037,85012,33.5075765,-112.0709811,ZIP,,,,290
347038,85012,33.509744,-112.067816,TESTCENTER,2270825,HIGH SCHOOL,XAVIER HIGH SCHOOL,
347039,85048,33.3125521,-112.0571848,ZIP,,,,3058
347040,85044,33.3529568,-112.0190824,ZIP,,,,2244
347041,85042,33.3691973,-112.0435095,ZIP,,,,3174
347042,85040,33.4064788,-112.0254688,ZIP,,,,2747
347043,85006,33.4652342,-112.0487712,ZIP,,,,2135
347044,85034,33.4295804,-112.0140972,ZIP,,,,410
347045,85014,33.5072229,-112.0576902,ZIP,,,,1225
347046,85016,33.5,-112.02,TESTCENTER,2270826,HIGH SCHOOL,CAMELBACK HIGH SCHOOL,
347047,85016,33.511517,-112.019166,ZIP,,,,1752
347048,85008,33.4629542,-111.985178,ZIP,,,,4513
347049,85018,33.5059563,-111.985386,ZIP,,,,1918
347050,85253,33.5448329,-111.9575634,ZIP,,,,1228
347051,85121,33.1444056,-111.9222071,ZIP,,,,230
347052,85248,33.2149546,-111.8699729,ZIP,,,,1133
347053,85248,33.223056,-111.866899,TESTCENTER,2267491,HIGH SCHOOL,HAMILTON HIGH SCHOOL,
347054,85286,33.271981,-111.8317741,ZIP,,,,2535
347055,85147,33.1290871,-111.7334708,ZIP,,,,468
347056,85249,33.2249555,-111.7957165,ZIP,,,,2470
347057,85249,33.241384,-111.774486,TESTCENTER,2269226,HIGH SCHOOL,BASHA HIGH SCHOOL,
347058,85298,33.2411862,-111.7267269,ZIP,,,,1249
347059,85297,33.277771,-111.7314544,ZIP,,,,1882
347060,85284,33.338295,-111.9346442,ZIP,,,,1352
347061,85284,33.336302,-111.919696,TESTCENTER,2270848,HIGH SCHOOL,CORONA DEL SOL HIGH SCHOOL,
347062,85224,33.3236717,-111.8784611,ZIP,,,,2870
347063,85283,33.3646382,-111.9316044,ZIP,,,,2938
347064,85282,33.3939839,-111.9329063,ZIP,,,,3003
347065,85287,33.42,-111.93,TESTCENTER,2270850,4 YR COLLEGE/UNIVERSITY,ARIZONA STATE UNIVERSITY,
347066,85281,33.422675,-111.926144,TESTCENTER,2269895,HIGH SCHOOL,TEMPE HIGH SCHOOL,
347067,85202,33.3797573,-111.8750177,ZIP,,,,2459
347068,85202,33.385095,-111.872429,TESTCENTER,2273831,HIGH SCHOOL,DOBSON HIGH SCHOOL,
347069,85224,33.330091,-111.863156,TESTCENTER,2270837,HIGH SCHOOL,CHANDLER HIGH SCHOOL,
347070,85225,33.317448,-111.830487,ZIP,,,,5213
347071,85233,33.353505,-111.811432,ZIP,,,,2875
347072,85210,33.3897328,-111.8435049,ZIP,,,,2895
347073,85281,33.4274398,-111.9340045,ZIP,,,,9654
347074,85257,33.4619603,-111.9163918,ZIP,,,,1442
347075,85251,33.4935134,-111.9192394,ZIP,,,,1537
347076,85250,33.5344512,-111.8873536,ZIP,,,,732
347077,85201,33.4335449,-111.8503995,ZIP,,,,3221
347078,85256,33.5005837,-111.8437281,ZIP,,,,482
347079,85295,33.3032407,-111.7418069,ZIP,,,,2472
347080,85296,33.3323279,-111.7498024,ZIP,,,,3019
347081,85204,33.3957198,-111.7866076,ZIP,,,,4687
347082,85234,33.361667,-111.7410025,ZIP,,,,4521
347083,85297,33.316433,-111.712441,TESTCENTER,2272447,HIGH SCHOOL,PERRY HIGH SCHOOL,
347084,85206,33.3962955,-111.7170192,ZIP,,,,1652
347085,85203,33.4503587,-111.8028936,ZIP,,,,2745
347086,85213,33.43,-111.77,TESTCENTER,2270833,HIGH SCHOOL,MOUNTAIN VIEW HIGH SCHOOL,
347087,85213,33.4487329,-111.7690146,ZIP,,,,2566
347088,85205,33.4324202,-111.7185116,ZIP,,,,2497
347089,85131,32.6725108,-111.5472781,ZIP,,,,1051
347090,85141,32.6430009,-111.4370935,ZIP,,,,38
347091,85194,32.9011078,-111.628056,ZIP,,,,332
347092,85128,32.9899342,-111.5379567,ZIP,,,,1227
347093,85145,32.5459981,-111.3475852,ZIP,,,,91
347094,85132,32.9267824,-111.2150974,ZIP,,,,1525
347095,85142,33.1999903,-111.6362938,ZIP,,,,3535
347096,85140,33.2445313,-111.5438122,ZIP,,,,2330
347097,85143,33.1586612,-111.5190497,ZIP,,,,2266
347098,85212,33.3223239,-111.6353419,ZIP,,,,2113
347099,85212,33.34288,-111.621592,TESTCENTER,2270093,HIGH SCHOOL,DESERT RIDGE HIGH SCHOOL,
347100,85209,33.3754499,-111.6386696,ZIP,,,,2251
347101,85208,33.4033068,-111.6280633,ZIP,,,,2040
347102,85120,33.4023861,-111.5678778,ZIP,,,,1406
347103,85220,33.415211,-111.571818,TESTCENTER,2270834,HIGH SCHOOL,APACHE JUNCTION HIGH SCHOOL,
347104,85207,33.4545859,-111.6379719,ZIP,,,,3053
347105,85215,33.5118956,-111.5793965,ZIP,,,,897
347106,85119,33.4096855,-111.50196,ZIP,,,,1088
347107,85118,33.4017827,-111.3517767,ZIP,,,,362
347108,85122,33.328646,-111.328034,TESTCENTER,2270836,HIGH SCHOOL,CASA GRANDE,
347109,85128,33.328646,-111.328034,TESTCENTER,2272517,HIGH SCHOOL,COOLIDGE HIGH SCHOOL,
347110,85122,33.328646,-111.328034,TESTCENTER,2272946,HIGH SCHOOL,MISSION HEIGHTS PREPARATORY HIGH SCH,
347111,85621,31.38,-110.94,TESTCENTER,2270870,HIGH SCHOOL,NOGALES HIGH SCHOOL,
347112,85621,31.3879784,-110.9120012,ZIP,,,,2125
347113,85615,31.402633,-110.2117243,ZIP,,,,571
347114,85620,31.3372825,-109.9413252,ZIP,,,,89
347115,85603,31.408557,-109.911736,TESTCENTER,2272022,HIGH SCHOOL,BISBEE HIGH SCHOOL,
347116,85603,31.4326689,-109.9190564,ZIP,,,,407
347117,85608,31.4569114,-109.5809357,ZIP,,,,51
347118,85626,31.3578103,-109.5666789,ZIP,,,,111
347119,85607,31.35111,-109.544698,TESTCENTER,2270867,2 YR COMM COLLEGE,COCHISE COLLEGE,
347120,85607,31.35111,-109.544698,TESTCENTER,2273468,HIGH SCHOOL,DOUGLAS HIGH SCHOOL,
347121,85648,31.4904412,-111.0380959,ZIP,,,,1808
347122,85640,31.5572311,-111.0477044,ZIP,,,,21
347123,85646,31.6473182,-110.9406893,ZIP,,,,29
347124,85622,31.8268505,-111.0755107,ZIP,,,,30
347125,85629,31.917849,-111.0190488,ZIP,,,,1457
347126,85614,31.8143006,-110.9194,ZIP,,,,316
347127,85629,31.945169,-111.000154,TESTCENTER,2270871,HIGH SCHOOL,SAHUARITA HIGH SCHOOL,
347128,85624,31.5049712,-110.6929992,ZIP,,,,57
347129,85637,31.7194658,-110.6908509,ZIP,,,,57
347130,85746,32.0916103,-111.0442938,ZIP,,,,3680
347131,85757,32.1285169,-111.1220583,ZIP,,,,1404
347132,85756,32.0792592,-110.8989212,ZIP,,,,2563
347133,85713,32.1945703,-111.014995,ZIP,,,,3983
347134,85713,32.18,-110.97,TESTCENTER,2270881,HIGH SCHOOL,PUEBLO HIGH SCHOOL,
347135,85701,32.216958,-110.9709988,ZIP,,,,218
347136,85706,32.139172,-110.945127,TESTCENTER,2270975,HIGH SCHOOL,SUNNYSIDE HIGH SCHOOL,
347137,85714,32.1673952,-110.9508636,ZIP,,,,1302
347138,85706,32.1476191,-110.933338,ZIP,,,,5189
347139,85706,32.13,-110.9,TESTCENTER,2270879,HIGH SCHOOL,DESERT VIEW HIGH SCHOOL,
347140,85716,32.2415401,-110.9232009,ZIP,,,,1821
347141,85745,32.2539077,-111.0801403,ZIP,,,,2800
347142,85741,32.3352906,-111.0417587,ZIP,,,,2389
347143,85742,32.3937207,-111.0653968,ZIP,,,,1977
347144,85705,32.271329,-110.9937116,ZIP,,,,4241
347145,85705,32.27,-110.99,TESTCENTER,2270876,HIGH SCHOOL,FLOWING WELLS HIGH SCHOOL,
347146,85705,32.26,-110.97,TESTCENTER,2270877,HIGH SCHOOL,AMPHITHEATER HIGH SCHOOL,
347147,85704,32.33942,-110.9849966,ZIP,,,,1625
347148,85719,32.2467191,-110.9486573,ZIP,,,,7756
347149,85719,32.247426,-110.949142,TESTCENTER,2272423,4 YR COLLEGE/UNIVERSITY,UNIVERSITY OF ARIZONA,
347150,85718,32.3333044,-110.9166066,ZIP,,,,1478
347151,85755,32.4682513,-110.9814384,ZIP,,,,795
347152,85737,32.4146149,-110.9465615,ZIP,,,,1493
347153,85747,32.0949667,-110.7654384,ZIP,,,,1675
347154,85707,32.1792037,-110.886913,ZIP,,,,144
347155,85708,32.1819235,-110.8664072,ZIP,,,,122
347156,85711,32.2152345,-110.8833944,ZIP,,,,2844
347157,85710,32.2141354,-110.8237253,ZIP,,,,3549
347158,85710,32.22,-110.8,TESTCENTER,2270880,HIGH SCHOOL,SAHUARO HIGH SCHOOL,
347159,85747,32.071142,-110.667337,TESTCENTER,2270124,HIGH SCHOOL,EMPIRE HIGH SCHOOL,
347160,85730,32.1815443,-110.7465516,ZIP,,,,2748
347161,85748,32.2189282,-110.7521102,ZIP,,,,1126
347162,85712,32.2528858,-110.886567,ZIP,,,,1474
347163,85715,32.2467215,-110.8361784,ZIP,,,,1058
347164,85750,32.3001292,-110.8359956,ZIP,,,,1341
347165,85749,32.2895843,-110.7335284,ZIP,,,,1362
347166,85611,31.6651675,-110.5102856,ZIP,,,,58
347167,85613,31.5678727,-110.3768435,ZIP,,,,878
347168,85635,31.536467,-110.266565,TESTCENTER,2270875,HIGH SCHOOL,BUENA HIGH SCHOOL,
347169,85616,31.7019938,-110.3226536,ZIP,,,,329
347170,85650,31.5007073,-110.2018353,ZIP,,,,983
347171,85635,31.5710113,-110.1702349,ZIP,,,,2134
347172,85630,31.897251,-110.215377,TESTCENTER,2270872,HIGH SCHOOL,SAINT DAVID HIGH SCHOOL,
347173,85630,31.8865722,-110.1810465,ZIP,,,,171
347174,85641,32.0490476,-110.6228499,ZIP,,,,1614
347175,85602,32.1674953,-110.4118746,ZIP,,,,515
347176,85627,32.0077865,-110.2355411,ZIP,,,,74
347177,85658,32.5510518,-111.1434464,ZIP,,,,273
347178,85739,32.6210724,-110.9896669,ZIP,,,,671
347179,85623,32.7062458,-110.8052106,ZIP,,,,250
347180,85135,33.0037715,-110.7855066,ZIP,,,,66
347181,85192,32.9629423,-110.6785309,ZIP,,,,153
347182,85137,33.1363767,-111.0225696,ZIP,,,,164
347183,85173,33.2701631,-111.123285,ZIP,,,,182
347184,85137,33.125935,-110.935749,TESTCENTER,2270840,HIGH SCHOOL,RAY DISTRICT HIGH SCHOOL,
347185,85539,33.340635,-110.8972236,ZIP,,,,269
347186,85501,33.402426,-110.789247,TESTCENTER,2270857,HIGH SCHOOL,GLOBE HIGH SCHOOL,
347187,85539,33.431928,-110.881182,TESTCENTER,2270858,HIGH SCHOOL,MIAMI HIGH SCHOOL,
347188,85631,32.5909111,-110.5512689,ZIP,,,,281
347189,85618,32.7197077,-110.5380942,ZIP,,,,125
347190,85631,32.5552,-110.3748,TESTCENTER,2270874,HIGH SCHOOL,SAN MANUEL HIGH SCHOOL,
347191,85550,33.36501,-110.457515,TESTCENTER,2273455,HIGH SCHOOL,SAN CARLOS SECONDARY SCHOOL,
347192,85530,33.0651741,-110.1996483,ZIP,,,,241
347193,85542,33.3246772,-110.3108464,ZIP,,,,354
347194,85638,31.7161717,-110.0516039,ZIP,,,,111
347195,85617,31.5196241,-109.7085926,ZIP,,,,83
347196,85610,31.7278234,-109.7335226,ZIP,,,,101
347197,85625,31.8870696,-109.614806,ZIP,,,,77
347198,85609,32.0692971,-110.0969069,ZIP,,,,12
347199,85606,32.0425543,-109.8989826,ZIP,,,,60
347200,85643,32.4072454,-109.96549,ZIP,,,,669
347201,85607,31.5207788,-109.3792198,ZIP,,,,1841
347202,85632,32.208167,-109.367152,TESTCENTER,2273064,HIGH SCHOOL,SAN SIMON HIGH SCHOOL,
347203,85605,32.3028124,-109.4815229,ZIP,,,,29
347204,85632,32.0935868,-109.1332319,ZIP,,,,39
347205,85543,32.9785732,-109.9893945,ZIP,,,,290
347206,85551,32.7243288,-109.588476,ZIP,,,,30
347207,85531,32.8841086,-109.790074,ZIP,,,,56
347208,85552,32.8199507,-109.7708304,ZIP,,,,809
347209,85552,32.819902,-109.730245,TESTCENTER,2270862,2 YR COMM COLLEGE,EASTERN ARIZONA COLLEGE,
347210,85536,33.1206511,-110.0159393,ZIP,,,,16
347211,85546,32.8137517,-109.3552302,ZIP,,,,1369
347212,85540,33.0028905,-109.3815478,ZIP,,,,251
347213,85534,32.7537823,-109.1416554,ZIP,,,,194
347214,85533,33.3539435,-109.4057828,ZIP,,,,193
347215,85540,33.043593,-109.311517,TESTCENTER,2270859,HIGH SCHOOL,MORENCI HIGH SCHOOL,
347216,88056,31.8442057,-108.9825237,ZIP,,,,8
347217,88020,31.7724101,-108.8394234,ZIP,,,,79
347218,88045,32.314032,-108.754657,TESTCENTER,2272864,HIGH SCHOOL,LORDSBURG HIGH SCHOOL,
347219,88045,32.3850889,-108.7560934,ZIP,,,,297
347220,88040,31.5972313,-108.3549772,ZIP,,,,5
347221,88028,32.9328197,-108.635947,ZIP,,,,21
347222,88039,33.2983496,-108.8032829,ZIP,,,,15
347223,88025,33.0468063,-108.7434483,ZIP,,,,14
